item_id,label,worker_id,annotation_id,split
acl14267,0,8,2916,train
acl14268,1,3,2917,train
acl14269,0,2,2918,train
acl14270,0,4,2919,train
acl14271,0,4,2920,train
acl14272,1,8,2921,train
acl14273,0,1,2922,train
acl14274,0,4,2923,train
acl14275,1,4,2924,train
acl14276,0,4,2925,train
acl14277,1,5,2926,train
acl14278,0,4,2927,train
acl14279,1,6,2928,train
acl14280,0,4,2929,train
acl14281,1,1,2930,train
acl14282,0,4,2931,train
acl14283,1,1,2932,train
acl14284,0,4,2933,train
acl14285,1,1,2934,train
acl14286,1,2,2935,train
acl14287,0,4,2936,train
acl14288,1,2,2937,train
acl14289,0,4,2938,train
acl14290,1,1,2939,train
acl14293,0,4,2940,train
acl14294,1,8,2941,train
acl14295,0,4,2942,train
acl14296,1,9,2943,train
acl14297,0,4,2944,train
acl14298,0,4,2945,train
acl14299,1,6,2946,train
acl14300,0,4,2947,train
acl14301,1,3,2948,train
acl14303,1,1,2949,train
acl14305,0,4,2950,train
acl14306,1,1,2951,train
acl14307,0,4,2952,train
acl14308,1,4,2953,train
acl14309,0,1,2954,train
acl14310,0,5,2955,train
acl14311,0,5,2956,train
acl14312,0,7,2957,train
acl14313,0,5,2958,train
acl14314,0,5,2959,train
acl14315,1,3,2960,train
acl14316,0,5,2961,train
acl14317,0,5,2962,train
acl14318,1,1,2963,train
acl14319,0,6,2964,train
acl14320,0,5,2965,train
acl14321,1,7,2966,train
acl14322,1,3,2967,train
acl14323,0,5,2968,train
acl14324,0,5,2969,train
acl14325,1,3,2970,train
acl14326,0,8,2971,train
acl14327,0,1,2972,train
acl14328,1,5,2973,train
acl14329,0,6,2974,train
acl14332,1,5,2975,train
acl14333,0,5,2976,train
acl14334,1,5,2977,train
acl14335,0,1,2978,train
acl14340,1,5,2980,train
acl14341,0,7,2981,train
acl14342,0,4,2982,train
acl14343,1,5,2983,train
acl14344,0,1,2984,train
acl14346,1,5,2985,train
acl14347,0,6,2986,train
acl14349,1,5,2987,train
acl14350,0,1,2988,train
acl14351,1,5,2989,train
acl14352,0,1,2990,train
acl14355,1,5,2991,train
acl14356,0,3,2992,train
acl14357,1,5,2993,train
acl14358,0,5,2994,train
acl14359,1,5,2995,train
acl14360,0,2,2996,train
acl14361,1,5,2997,train
acl14362,0,3,2998,train
acl14363,0,2,2999,train
acl14364,1,5,3000,train
acl14365,0,3,3001,train
acl14366,0,7,3002,train
acl14367,0,1,3003,train
acl14368,0,3,3004,train
acl14369,0,7,3005,train
acl14370,0,2,3006,train
acl14371,0,2,3007,train
acl14372,0,4,3008,train
acl14373,0,2,3009,train
acl14374,0,2,3010,train
acl14375,0,2,3011,train
acl14376,1,5,3012,train
acl14377,0,2,3013,train
acl14378,0,1,3014,train
acl14379,0,4,3015,train
acl14380,1,5,3016,train
acl14381,0,1,3017,train
acl14382,1,5,3018,train
acl14385,0,2,3019,train
acl14386,1,5,3020,train
acl14387,1,5,3021,train
acl14388,0,2,3022,train
acl14389,1,5,3023,train
acl14390,0,6,3024,train
acl14391,1,5,3025,train
acl14392,0,3,3026,train
acl14393,1,5,3027,train
acl14394,0,5,3028,train
acl14395,1,5,3029,train
acl14396,0,5,3030,train
acl14399,1,5,3031,train
acl14400,1,5,3032,train
acl14401,0,2,3033,train
acl14404,1,5,3034,train
acl14405,0,4,3035,train
acl14406,1,5,3036,train
acl14407,1,5,3037,train
acl14408,0,4,3038,train
acl14411,1,5,3039,train
acl14412,0,3,3040,train
acl14413,1,5,3041,train
acl14414,1,5,3042,train
acl14415,0,6,3043,train
acl14416,1,5,3044,train
acl14417,0,4,3045,train
acl14418,1,5,3046,train
acl14419,0,4,3047,train
acl14420,1,5,3048,train
acl14421,0,7,3049,train
acl14422,1,5,3050,train
acl14423,1,5,3051,train
acl14424,0,5,3052,train
acl14425,1,5,3053,train
acl14426,0,1,3054,train
acl14427,1,5,3055,train
acl14428,0,3,3056,train
acl14429,1,5,3057,train
acl14430,0,2,3058,train
acl14431,0,4,3059,train
acl14432,1,9,3060,train
acl14433,0,4,3061,train
acl14434,1,7,3062,train
acl14435,0,4,3063,train
acl14436,1,6,3064,train
acl14437,0,4,3065,train
acl14438,1,4,3066,train
acl14439,0,4,3067,train
acl14440,1,3,3068,train
acl14441,0,4,3069,train
acl14442,1,7,3070,train
acl14443,0,4,3071,train
acl14444,1,1,3072,train
acl14445,0,4,3073,train
acl14446,1,6,3074,train
acl14447,0,4,3075,train
acl14448,1,2,3076,train
acl14449,0,4,3077,train
acl14450,1,2,3078,train
acl14451,0,4,3079,train
acl14452,1,6,3080,train
acl14453,0,4,3081,train
acl14454,1,2,3082,train
acl14455,0,4,3083,train
acl14456,1,3,3084,train
acl14457,0,4,3085,train
acl14458,1,9,3086,train
acl14459,0,4,3087,train
acl14460,1,5,3088,train
acl14461,1,3,3089,train
acl14462,0,4,3090,train
acl14463,0,4,3091,train
acl14464,0,4,3092,train
acl14465,1,5,3093,train
acl14466,0,9,3094,train
acl14467,0,4,3095,train
acl14468,0,9,3096,train
acl14469,1,1,3097,train
acl14470,0,9,3098,train
acl14471,1,6,3099,train
acl14472,1,7,3100,train
acl14473,0,4,3101,train
acl14474,1,4,3102,train
acl14475,0,4,3103,train
acl14476,1,3,3104,train
acl14477,0,4,3105,train
acl14478,0,4,3106,train
acl14479,1,3,3107,train
acl14482,0,4,3108,train
acl14483,1,4,3109,train
acl14484,0,9,3110,train
acl14485,1,3,3111,train
acl14486,1,1,3112,train
acl14487,0,4,3113,train
acl14488,1,1,3114,train
acl14489,0,9,3115,train
acl14490,0,9,3116,train
acl14491,1,1,3117,train
acl14492,0,4,3118,train
acl14493,1,3,3119,train
acl14494,0,9,3120,train
acl14495,1,7,3121,train
acl14496,0,4,3122,train
acl14497,1,4,3123,train
acl14498,0,9,3124,train
acl14499,1,1,3125,train
acl14500,0,4,3126,train
acl14501,1,1,3127,train
acl14502,0,9,3128,train
acl14503,0,4,3129,train
acl14504,1,9,3130,train
acl14505,0,9,3131,train
acl14506,0,9,3132,train
acl14507,1,2,3133,train
acl14508,0,4,3134,train
acl14509,1,6,3135,train
acl14510,0,4,3136,train
acl14511,1,1,3137,train
acl14512,1,4,3138,train
acl14513,0,4,3139,train
acl14514,1,1,3140,train
acl14515,0,4,3141,train
acl14516,1,2,3142,train
acl14517,1,4,3143,train
acl14518,1,3,3144,train
acl14519,0,4,3145,train
acl14520,0,8,3146,train
acl14521,0,5,3147,train
acl14522,0,7,3148,train
acl14523,0,1,3149,train
acl14524,0,6,3150,train
acl14525,0,7,3151,train
acl14526,0,2,3152,train
acl14527,0,3,3153,train
acl14528,0,7,3154,train
acl14529,0,2,3155,train
acl14530,0,8,3156,train
acl14531,0,4,3157,train
acl14532,0,1,3158,train
acl14533,0,5,3159,train
acl14534,0,2,3160,train
acl14535,0,7,3161,train
acl14536,0,2,3162,train
acl14537,0,1,3163,train
acl14538,0,5,3164,train
acl14539,0,6,3165,train
acl14540,0,3,3166,train
acl14541,0,7,3167,train
acl14542,0,2,3168,train
acl14543,0,8,3169,train
acl14544,0,8,3170,train
acl14545,0,4,3171,train
acl14546,0,2,3172,train
acl14547,0,6,3173,train
acl14548,0,1,3174,train
acl14549,0,2,3175,train
acl14550,0,1,3176,train
acl14551,0,3,3177,train
acl14552,0,8,3178,train
acl14553,0,1,3179,train
acl14554,0,7,3180,train
acl14555,0,6,3181,train
acl14556,0,4,3182,train
acl14557,0,2,3183,train
acl14558,0,3,3184,train
acl14559,0,7,3185,train
acl14560,0,5,3186,train
acl14561,0,7,3187,train
acl14562,0,4,3188,train
acl14563,0,2,3189,train
acl14564,0,5,3190,train
acl14565,0,5,3191,train
acl14566,0,3,3192,train
acl14567,0,1,3193,train
acl14568,0,2,3194,train
acl14569,0,1,3195,train
acl14570,0,7,3196,train
acl14571,0,7,3197,train
acl14573,0,4,3198,train
acl14574,0,6,3199,train
acl14575,1,4,3200,train
acl14576,0,6,3201,train
acl14577,1,7,3202,train
acl14578,0,6,3203,train
acl14579,1,1,3204,train
acl14580,0,6,3205,train
acl14581,1,4,3206,train
acl14584,0,6,3207,train
acl14585,1,7,3208,train
acl14586,0,6,3209,train
acl14587,1,5,3210,train
acl14588,0,6,3211,train
acl14589,1,2,3212,train
acl14590,0,6,3213,train
acl14591,0,6,3214,train
acl14592,1,3,3215,train
acl14593,0,6,3216,train
acl14594,1,1,3217,train
acl14595,0,6,3218,train
acl14596,1,6,3219,train
acl14597,0,6,3220,train
acl14598,1,3,3221,train
acl14599,0,6,3222,train
acl14600,1,9,3223,train
acl14601,0,6,3224,train
acl14602,1,8,3225,train
acl14603,0,6,3226,train
acl14604,1,1,3227,train
acl14605,0,6,3228,train
acl14606,0,6,3229,train
acl14607,0,6,3230,train
acl14608,1,1,3231,train
acl14609,0,6,3232,train
acl14610,1,3,3233,train
acl14611,0,6,3234,train
acl14612,1,8,3235,train
acl14613,0,6,3236,train
acl14614,1,8,3237,train
acl14615,0,6,3238,train
acl14616,1,7,3239,train
acl14617,0,6,3240,train
acl14618,1,1,3241,train
acl14619,1,7,3242,train
acl14620,0,1,3243,train
acl14621,1,3,3244,train
acl14622,0,1,3245,train
acl14623,1,2,3246,train
acl14624,0,1,3247,train
acl14625,1,4,3248,train
acl14626,1,1,3249,train
acl14627,0,1,3250,train
acl14628,1,5,3251,train
acl14629,1,2,3252,train
acl14630,0,2,3253,train
acl14631,1,9,3254,train
acl14632,0,2,3255,train
acl14633,0,1,3256,train
acl14634,1,6,3257,train
acl14635,0,1,3258,train
acl14636,1,6,3259,train
acl14637,0,1,3260,train
acl14638,1,6,3261,train
acl14639,0,1,3262,train
acl14640,0,1,3263,train
acl14641,1,5,3264,train
acl14642,0,2,3265,train
acl14643,0,2,3266,train
acl14644,1,7,3267,train
acl14645,0,1,3268,train
acl14646,1,3,3269,train
acl14647,0,2,3270,train
acl14648,1,7,3271,train
acl14649,0,1,3272,train
acl14650,1,1,3273,train
acl14651,1,8,3274,train
acl14652,1,5,3275,train
acl14653,0,1,3276,train
acl14654,1,6,3277,train
acl14657,0,1,3278,train
acl14658,1,3,3279,train
acl14659,0,1,3280,train
acl14660,0,2,3281,train
acl14661,0,1,3282,train
acl14662,1,1,3283,train
acl14663,1,3,3284,train
acl14664,0,2,3285,train
acl14665,1,3,3286,train
acl14666,0,1,3287,train
acl14667,1,8,3288,train
acl14668,0,2,3289,train
acl14669,1,7,3290,train
acl14670,0,1,3291,train
acl14671,1,1,3292,train
acl14672,0,1,3293,train
acl14673,1,2,3294,train
acl14674,0,9,3295,train
acl14675,1,6,3296,train
acl14676,1,2,3297,train
acl14677,1,3,3298,train
acl14678,0,9,3299,train
acl14679,1,5,3300,train
acl14680,0,2,3301,train
acl14681,0,9,3302,train
acl14682,0,9,3303,train
acl14683,1,2,3304,train
acl14684,1,3,3305,train
acl14685,1,6,3306,train
acl14686,0,9,3307,train
acl14687,0,2,3308,train
acl14688,1,4,3309,train
acl14689,0,9,3310,train
acl14690,0,6,3311,train
acl14691,1,1,3312,train
acl14692,1,6,3313,train
acl14693,0,9,3314,train
acl14694,1,3,3315,train
acl14695,1,5,3316,train
acl14696,1,1,3317,train
acl14697,1,6,3318,train
acl14698,0,2,3319,train
acl14701,0,2,3320,train
acl14702,1,4,3321,train
acl14703,1,6,3322,train
acl14704,1,7,3323,train
acl14705,1,6,3324,train
acl14706,1,8,3325,train
acl14707,0,2,3326,train
acl14708,1,1,3327,train
acl14709,0,2,3328,train
acl14710,1,6,3329,train
acl14711,1,6,3330,train
acl14712,1,2,3331,train
acl14713,1,6,3332,train
acl14714,0,6,3333,train
acl14715,1,2,3334,train
acl14716,0,2,3335,train
acl14717,1,2,3336,train
acl14718,0,6,3337,train
acl14719,1,6,3338,train
acl14720,0,2,3339,train
acl14721,1,9,3340,train
acl14722,0,6,3341,train
acl14723,1,7,3342,train
acl14724,0,6,3343,train
acl14725,1,6,3344,train
acl14726,0,6,3345,train
acl14727,1,7,3346,train
acl14728,0,6,3347,train
acl14729,1,7,3348,train
acl14730,0,6,3349,train
acl14731,1,2,3350,train
acl14732,0,6,3351,train
acl14733,1,3,3352,train
acl14734,0,6,3353,train
acl14735,1,6,3354,train
acl14736,0,7,3355,train
acl14737,0,6,3356,train
acl14738,1,2,3357,train
acl14739,0,9,3358,train
acl14740,1,1,3359,train
acl14741,0,9,3360,train
acl14742,1,1,3361,train
acl14743,0,9,3362,train
acl14744,1,7,3363,train
acl14747,0,9,3364,train
acl14748,1,1,3365,train
acl14749,0,2,3366,train
acl14750,1,2,3367,train
acl14751,0,6,3368,train
acl14752,1,7,3369,train
acl14753,0,2,3370,train
acl14754,1,6,3371,train
acl14757,0,6,3372,train
acl14758,1,7,3373,train
acl14759,0,2,3374,train
acl14760,0,6,3375,train
acl14761,1,5,3376,train
acl14762,0,2,3377,train
acl14763,1,4,3378,train
acl14764,0,6,3379,train
acl14765,1,6,3380,train
acl14766,0,9,3381,train
acl14767,1,3,3382,train
acl14770,0,6,3383,train
acl14771,1,5,3384,train
acl14772,0,2,3385,train
acl14773,1,6,3386,train
acl14774,0,6,3387,train
acl14775,1,7,3388,train
acl14776,1,3,3389,train
acl14777,0,2,3390,train
acl14778,1,2,3391,train
acl14779,0,2,3392,train
acl14780,1,2,3393,train
acl14781,0,2,3394,train
acl14782,1,6,3395,train
acl14783,1,7,3396,train
acl14784,0,6,3397,train
acl14785,1,3,3398,train
acl14786,1,6,3399,train
acl14787,0,5,3400,train
acl14788,0,6,3401,train
acl14789,1,5,3402,train
acl14790,0,9,3403,train
acl14793,1,6,3404,train
acl14794,0,4,3405,train
acl14795,0,6,3406,train
acl14796,1,1,3407,train
acl14797,0,6,3408,train
acl14798,1,6,3409,train
acl14799,1,6,3410,train
acl14800,0,2,3411,train
acl14801,1,6,3412,train
acl14802,0,6,3413,train
acl14803,1,7,3414,train
acl14804,0,9,3415,train
acl14805,1,1,3416,train
acl14806,0,6,3417,train
acl14807,1,5,3418,train
acl14808,1,6,3419,train
acl14809,1,7,3420,train
acl14810,1,5,3421,train
acl14811,1,1,3422,train
acl14812,0,6,3423,train
acl14813,1,1,3424,train
acl14814,0,2,3425,train
acl14815,1,5,3426,train
acl14817,0,2,3427,train
acl14818,0,9,3428,train
acl14819,1,6,3429,train
acl14820,1,5,3430,train
acl14821,0,7,3431,train
acl14824,1,5,3432,train
acl14825,0,7,3433,train
acl14826,0,2,3434,train
acl14827,1,5,3435,train
acl14828,0,1,3436,train
acl14829,1,5,3437,train
acl14830,0,1,3438,train
acl14831,1,5,3439,train
acl14832,0,9,3440,train
acl14833,0,2,3441,train
acl14834,1,5,3442,train
acl14835,0,2,3443,train
acl14836,1,5,3444,train
acl14837,0,6,3445,train
acl14838,0,5,3446,train
acl14839,1,5,3447,train
acl14840,1,5,3448,train
acl14841,0,1,3449,train
acl14844,1,5,3450,train
acl14845,1,5,3451,train
acl14846,0,7,3452,train
acl14847,0,2,3453,train
acl14848,1,5,3454,train
acl14849,0,2,3455,train
acl14850,1,2,3456,train
acl14851,0,2,3457,train
acl14852,1,6,3458,train
acl14853,0,6,3459,train
acl14854,0,2,3460,train
acl14855,1,1,3461,train
acl14856,1,5,3462,train
acl14857,0,2,3463,train
acl14858,1,6,3464,train
acl14859,1,5,3465,train
acl14860,0,1,3466,train
acl14861,0,2,3467,train
acl14862,1,1,3468,train
acl14863,1,5,3469,train
acl14864,0,1,3470,train
acl14865,0,2,3471,train
acl14866,1,5,3472,train
acl14867,0,2,3473,train
acl14868,0,2,3474,train
acl14869,1,2,3475,train
acl14871,0,2,3476,train
acl14872,1,4,3477,train
acl14873,1,5,3478,train
acl14874,0,6,3479,train
acl14875,1,5,3480,train
acl14876,0,7,3481,train
acl14878,0,6,3482,train
acl14879,1,7,3483,train
acl14880,1,2,3484,train
acl14881,0,6,3485,train
acl14882,1,5,3486,train
acl14883,0,2,3487,train
acl14884,1,2,3488,train
acl14885,1,3,3489,train
acl14886,0,3,3490,train
acl14887,0,2,3491,train
acl14888,1,2,3492,train
acl14889,1,8,3493,train
acl14890,0,9,3494,train
acl14891,0,9,3495,train
acl14892,1,3,3496,train
acl14893,1,5,3497,train
acl14894,0,2,3498,train
acl14895,1,5,3499,train
acl14896,0,3,3500,train
acl14899,0,2,3501,train
acl14900,1,7,3502,train
acl14901,0,9,3503,train
acl14902,1,5,3504,train
acl14905,0,9,3505,train
acl14906,1,6,3506,train
acl14907,0,2,3507,train
acl14908,1,5,3508,train
acl14909,1,5,3509,train
acl14910,0,9,3510,train
acl14911,0,2,3511,train
acl14912,1,2,3512,train
acl14913,1,5,3513,train
acl14914,1,5,3514,train
acl14915,0,2,3515,train
acl14916,0,9,3516,train
acl14917,1,5,3517,train
acl14918,0,8,3518,train
acl14919,0,3,3519,train
acl14920,1,1,3520,train
acl14921,1,5,3521,train
acl14922,0,3,3522,train
acl14923,1,5,3523,train
acl14926,0,3,3524,train
acl14927,1,1,3525,train
acl14928,1,5,3526,train
acl14929,0,4,3527,train
acl14930,0,3,3528,train
acl14933,1,5,3529,train
acl14934,0,7,3530,train
acl14935,0,9,3531,train
acl14936,1,9,3532,train
acl14937,1,5,3533,train
acl14938,0,2,3534,train
acl14939,0,2,3535,train
acl14940,1,1,3536,train
acl14944,0,9,3537,train
acl14945,1,3,3538,train
acl14946,1,6,3539,train
acl14947,0,2,3540,train
acl14948,0,3,3541,train
acl14949,1,5,3542,train
acl14950,0,3,3543,train
acl14951,1,5,3544,train
acl14952,0,3,3545,train
acl14953,1,1,3546,train
acl14954,0,3,3547,train
acl14955,1,2,3548,train
acl14956,1,6,3549,train
acl14957,0,3,3550,train
acl14958,1,7,3551,train
acl14959,0,3,3552,train
acl14960,1,3,3553,train
acl14961,0,9,3554,train
acl14962,1,4,3555,train
acl14963,0,9,3556,train
acl14964,1,5,3557,train
acl14965,0,2,3558,train
acl14966,0,9,3559,train
acl14967,0,9,3560,train
acl14968,1,1,3561,train
acl14969,0,3,3562,train
acl14970,0,2,3563,train
acl14971,1,9,3564,train
acl14972,0,3,3565,train
acl14973,1,4,3566,train
acl14974,0,3,3567,train
acl14975,1,3,3568,train
acl14976,0,2,3569,train
acl14977,1,1,3570,train
acl14978,1,4,3571,train
acl14979,0,6,3572,train
acl14980,1,3,3573,train
acl14981,1,5,3574,train
acl14982,0,3,3575,train
acl14983,1,2,3576,train
acl14984,0,6,3577,train
acl14985,0,3,3578,train
acl14986,1,7,3579,train
acl14987,1,5,3580,train
acl14988,0,6,3581,train
acl14989,0,3,3582,train
acl14990,1,7,3583,train
acl14991,0,6,3584,train
acl14992,1,3,3585,train
acl14993,1,5,3586,train
acl14994,1,5,3587,train
acl14995,0,2,3588,train
acl14996,0,3,3589,train
acl14997,1,5,3590,train
acl14998,1,5,3591,train
acl14999,0,6,3592,train
acl15000,1,5,3593,train
acl15001,0,6,3594,train
acl15002,1,7,3595,train
acl15003,1,9,3596,train
acl15004,0,2,3597,train
acl15005,1,6,3598,train
acl15006,1,4,3599,train
acl15007,1,9,3600,train
acl15008,0,2,3601,train
acl15009,0,4,3602,train
acl15010,1,5,3603,train
acl15011,0,6,3604,train
acl15012,1,9,3605,train
acl15013,0,6,3606,train
acl15014,0,6,3607,train
acl15015,1,7,3608,train
acl15016,0,6,3609,train
acl15017,1,4,3610,train
acl15018,0,6,3611,train
acl15019,1,6,3612,train
acl15020,1,9,3613,train
acl15021,0,5,3614,train
acl15022,1,6,3615,train
acl15023,1,6,3616,train
acl15026,0,2,3617,train
acl15027,0,6,3618,train
acl15028,1,3,3619,train
acl15029,0,2,3620,train
acl15032,0,6,3621,train
acl15033,1,1,3622,train
acl15036,0,9,3623,train
acl15037,1,2,3624,train
acl15038,0,2,3625,train
acl15039,1,7,3626,train
acl15040,0,6,3627,train
acl15041,0,6,3628,train
acl15042,1,1,3629,train
acl15043,0,6,3630,train
acl15044,1,3,3631,train
acl15045,0,6,3632,train
acl15046,1,4,3633,train
acl15047,1,9,3634,train
acl15048,0,1,3635,train
acl15049,0,6,3636,train
acl15050,1,2,3637,train
acl15051,0,2,3638,train
acl15052,1,8,3639,train
acl15053,0,6,3640,train
acl15054,1,1,3641,train
acl15055,0,2,3642,train
acl15056,1,1,3643,train
acl15059,1,6,3644,train
acl15060,0,4,3645,train
acl15061,1,9,3646,train
acl15062,0,6,3647,train
acl15063,0,6,3648,train
acl15064,1,4,3649,train
acl15065,0,6,3650,train
acl15066,0,6,3651,train
acl15067,1,7,3652,train
acl15068,0,6,3653,train
acl15069,1,2,3654,train
acl15070,0,6,3655,train
acl15071,1,5,3656,train
acl15072,0,6,3657,train
acl15073,1,7,3658,train
acl15074,0,6,3659,train
acl15075,1,1,3660,train
acl15076,1,9,3661,train
acl15077,0,3,3662,train
acl15078,0,6,3663,train
acl15079,1,6,3664,train
acl15080,1,6,3665,train
acl15081,1,4,3666,train
acl15084,0,6,3667,train
acl15085,1,3,3668,train
acl15086,0,6,3669,train
acl15087,1,1,3670,train
acl15088,0,6,3671,train
acl15089,1,2,3672,train
acl15090,0,6,3673,train
acl15091,1,7,3674,train
acl15092,0,3,3675,train
acl15093,1,4,3676,train
acl15094,0,3,3677,train
acl15095,1,5,3678,train
acl15096,0,6,3679,train
acl15097,1,3,3680,train
acl15098,0,3,3681,train
acl15099,1,3,3682,train
acl15100,0,3,3683,train
acl15101,1,1,3684,train
acl15106,0,3,3685,train
acl15107,1,1,3686,train
acl15108,0,3,3687,train
acl15109,1,2,3688,train
acl15110,0,3,3689,train
acl15111,1,3,3690,train
acl15112,0,3,3691,train
acl15113,1,1,3692,train
acl15114,0,6,3693,train
acl15115,1,6,3694,train
acl15116,0,3,3695,train
acl15117,0,6,3696,train
acl15118,1,5,3697,train
acl15119,0,6,3698,train
acl15120,1,8,3699,train
acl15121,1,2,3700,train
acl15122,0,1,3701,train
acl15123,1,2,3702,train
acl15124,1,2,3703,train
acl15125,0,5,3704,train
acl15126,1,2,3705,train
acl15127,0,4,3706,train
acl15128,1,6,3707,train
acl15129,0,2,3708,train
acl15130,0,7,3709,train
acl15131,0,6,3710,train
acl15132,1,2,3711,train
acl15133,0,4,3712,train
acl15134,1,2,3713,train
acl15135,0,9,3714,train
acl15136,1,2,3715,train
acl15137,0,6,3716,train
acl15138,1,2,3717,train
acl15139,0,2,3718,train
acl15140,1,2,3719,train
acl15141,0,2,3720,train
acl15142,1,2,3721,train
acl15143,1,2,3722,train
acl15144,0,7,3723,train
acl15145,1,2,3724,train
acl15146,1,2,3725,train
acl15147,0,5,3726,train
acl15148,0,6,3727,train
acl15149,1,2,3728,train
acl15150,1,2,3729,train
acl15151,0,1,3730,train
acl15152,1,2,3731,train
acl15153,0,7,3732,train
acl15154,0,6,3733,train
acl15155,1,4,3734,train
acl15156,1,2,3735,train
acl15157,0,3,3736,train
acl15158,0,6,3737,train
acl15159,1,8,3738,train
acl15160,0,6,3739,train
acl15161,1,5,3740,train
acl15162,0,6,3741,train
acl15163,1,7,3742,train
acl15164,0,6,3743,train
acl15165,1,5,3744,train
acl15166,0,6,3745,train
acl15167,1,7,3746,train
acl15168,1,2,3747,train
acl15169,0,7,3748,train
acl15170,1,2,3749,train
acl15171,0,7,3750,train
acl15174,1,2,3751,train
acl15175,0,5,3752,train
acl15182,1,2,3753,train
acl15183,0,2,3754,train
acl15184,1,2,3755,train
acl15185,0,6,3756,train
acl15186,1,2,3757,train
acl15187,1,2,3758,train
acl15188,0,5,3759,train
acl15189,1,2,3760,train
acl15190,0,2,3761,train
acl15191,1,2,3762,train
acl15192,1,9,3763,train
acl15193,0,2,3764,train
acl15194,0,6,3765,train
acl15195,1,4,3766,train
acl15196,1,2,3767,train
acl15197,0,2,3768,train
acl15198,1,2,3769,train
acl15199,0,1,3770,train
acl15200,1,4,3771,train
acl15204,0,2,3772,train
acl15205,1,7,3773,train
acl15206,0,6,3774,train
acl15207,1,1,3775,train
acl15208,1,2,3776,train
acl15209,0,5,3777,train
acl15210,0,6,3778,train
acl15211,1,4,3779,train
acl15212,1,2,3780,train
acl15213,0,6,3781,train
acl15214,1,1,3782,train
acl15215,1,2,3783,train
acl15216,0,9,3784,train
acl15217,0,6,3785,train
acl15218,1,4,3786,train
acl15219,0,6,3787,train
acl15220,0,6,3788,train
acl15221,1,2,3789,train
acl15222,0,6,3790,train
acl15223,1,2,3791,train
acl15224,0,6,3792,train
acl15225,1,7,3793,train
acl15226,0,6,3794,train
acl15227,1,8,3795,train
acl15228,0,6,3796,train
acl15229,0,6,3797,train
acl15230,0,6,3798,train
acl15231,0,1,3799,train
acl15232,1,2,3800,train
acl15233,0,5,3801,train
acl15234,1,2,3802,train
acl15235,0,1,3803,train
acl15236,1,2,3804,train
acl15237,0,1,3805,train
acl15238,1,2,3806,train
acl15239,0,3,3807,train
acl15240,1,2,3808,train
acl15241,0,2,3809,train
acl15242,0,1,3810,train
acl15243,1,7,3811,train
acl15244,0,3,3812,train
acl15245,1,9,3813,train
acl15248,0,1,3814,train
acl15249,1,5,3815,train
acl15250,1,4,3816,train
acl15253,0,1,3817,train
acl15254,1,2,3818,train
acl15255,0,1,3819,train
acl15258,0,1,3820,train
acl15259,1,2,3821,train
acl15260,0,2,3822,train
acl15261,0,1,3823,train
acl15262,1,2,3824,train
acl15263,0,6,3825,train
acl15264,1,2,3826,train
acl15265,0,3,3827,train
acl15266,0,1,3828,train
acl15267,1,2,3829,train
acl15268,1,2,3830,train
acl15269,0,1,3831,train
acl15270,1,7,3832,train
acl15271,1,2,3833,train
acl15272,0,3,3834,train
acl15273,1,2,3835,train
acl15274,0,6,3836,train
acl15275,1,2,3837,train
acl15276,0,7,3838,train
acl15277,1,2,3839,train
acl15278,0,6,3840,train
acl15279,1,3,3841,train
acl15280,1,2,3842,train
acl15281,0,2,3843,train
acl15282,0,1,3844,train
acl15283,1,3,3845,train
acl15284,0,1,3846,train
acl15285,1,5,3847,train
acl15286,0,1,3848,train
acl15287,1,3,3849,train
acl15288,1,2,3850,train
acl15289,0,1,3851,train
acl15290,0,1,3852,train
acl15291,1,1,3853,train
acl15292,1,2,3854,train
acl15293,0,4,3855,train
acl15294,1,2,3856,train
acl15295,0,6,3857,train
acl15296,0,1,3858,train
acl15297,1,1,3859,train
acl15298,0,1,3860,train
acl15299,1,1,3861,train
acl15300,0,1,3862,train
acl15301,1,8,3863,train
acl15302,0,1,3864,train
acl15303,1,6,3865,train
acl15304,0,1,3866,train
acl15305,1,4,3867,train
acl15306,0,1,3868,train
acl15307,1,5,3869,train
acl15308,0,5,3870,train
acl15309,1,6,3871,train
acl15310,0,1,3872,train
acl15311,1,6,3873,train
acl15312,0,1,3874,train
acl15313,1,7,3875,train
acl15314,0,1,3876,train
acl15315,1,1,3877,train
acl15316,0,1,3878,train
acl15317,1,7,3879,train
acl15318,0,1,3880,train
acl15319,1,4,3881,train
acl15320,0,1,3882,train
acl15321,1,4,3883,train
acl15322,0,1,3884,train
acl15323,1,1,3885,train
acl15324,0,1,3886,train
acl15325,1,4,3887,train
acl15326,0,1,3888,train
acl15327,0,1,3889,train
acl15328,1,2,3890,train
acl15329,0,1,3891,train
acl15330,1,3,3892,train
acl15331,1,5,3893,train
acl15332,1,1,3894,train
acl15333,0,1,3895,train
acl15334,0,6,3896,train
acl15335,1,8,3897,train
acl15338,0,6,3898,train
acl15339,1,1,3899,train
acl15340,0,1,3900,train
acl15341,1,2,3901,train
acl15342,0,6,3902,train
acl15343,1,8,3903,train
acl15344,0,6,3904,train
acl15345,1,6,3905,train
acl15346,0,1,3906,train
acl15347,1,2,3907,train
acl15348,1,1,3908,train
acl15349,0,1,3909,train
acl15350,1,4,3910,train
acl15351,0,1,3911,train
acl15352,0,6,3912,train
acl15355,0,2,3913,train
acl15356,1,1,3914,train
